2721	3707	2
2721	3733	9
2721	3960	3
2721	3969	2
2721	4020	6
2721	4044	2
2721	4057	3
2721	4087	4
2721	4180	1
2721	4182	14
2721	4190	4
2721	4483	3
2721	4707	1
2721	4800	4
2721	5023	2
2721	5131	2
2721	5196	2
2721	5207	3
2721	5342	2
2721	5416	4
2721	5774	3
2721	5935	1
2721	6268	12
2721	6387	3
2721	6396	2
2721	6494	2
2734	2775	1
2734	2776	2
2734	2793	10
2734	2798	7
2734	2837	6
2734	2883	2
2734	2890	4
2734	2903	4
2734	3032	3
2734	3056	1
2734	3067	6
2734	3068	9
2734	3118	1
2734	3138	5
2734	3190	8
2734	3290	2
2734	3359	1
2734	3367	1
2734	3370	1
2734	3445	1
2734	3472	12
2734	3474	2
2734	3544	3
2734	3707	1
2734	3733	4
2734	3960	1
2734	3969	1
2734	4020	2
2734	4057	1
2734	4087	1
2734	4182	6
2734	4190	3
2734	4483	3
2734	4800	5
2734	5184	2
2734	5196	1
2734	5207	3
2734	5342	1
2734	5416	1
2734	5588	3
2734	5774	1
2734	5935	2
2734	6268	2
2734	6387	3
2734	6396	2
2734	6494	1
2775	2776	5
2775	2798	1
2775	2821	2
2775	2837	1
2775	2883	14
2775	2890	8
2775	2903	15
2775	3032	10
2775	3118	1
2775	3138	15
2775	3190	3
2775	3359	3
2775	3367	2
2775	3431	1
2775	3445	3
2775	3472	7
2775	3544	1
2775	3707	1
2775	3733	19
2775	3872	4
2775	3960	3
2775	4020	1
2775	4057	5
2775	4087	1
2775	4182	5
2775	4190	4
2775	4483	1
2775	4707	3
2775	4800	1
2775	5023	3
2775	5184	2
2775	5196	8
2775	5207	5
2775	5416	5
2775	5539	3
2775	5588	1
2775	5935	1
2775	6268	1
2775	6387	3
2775	6494	1
2776	2821	4
2776	2883	5
2776	2890	2
2776	2903	2
2776	3032	4
2776	3118	1
2776	3138	9
2776	3190	1
2776	3445	1
2776	3472	1
2776	3474	2
2776	3733	11
2776	3872	4
2776	4020	1
2776	4057	3
2776	4087	1
2776	4182	1
2776	4800	1
2776	5023	1
2776	5184	2
2776	5196	3
2776	5207	9
2776	5416	2
2776	5539	1
2776	5588	2
2776	5935	1
2776	6494	1
2793	2798	3
2793	2821	1
2793	3056	5
2793	3067	6
2793	3068	11
2793	3118	6
2793	3190	7
2793	3290	5
2793	3359	1
2793	3370	2
2793	3431	1
2793	3472	41
2793	3474	8
2793	3544	4
2793	3960	5
2793	3969	2
2793	4020	2
2793	4044	1
2793	4057	2
2793	4087	1
2793	4182	6
2793	4190	1
2793	4483	5
2793	4707	1
2793	4800	3
2793	5342	4
2793	5416	4
2793	5618	2
2793	5774	7
2793	5935	5
2793	6268	6
2793	6387	4
2793	6396	2
2793	6494	1
2798	2821	1
2798	2837	1
2798	2873	1
2798	2890	1
2798	2903	1
2798	3067	2
2798	3068	3
2798	3118	2
2798	3138	1
2798	3190	3
2798	3431	1
2798	3445	1
2798	3472	16
2798	3474	1
2798	3544	1
2798	3707	3
2798	4020	1
2798	4044	1
2798	4057	1
2798	4087	2
2798	4180	1
2798	4182	1
2798	4190	1
2798	4800	3
2798	5416	1
2798	5935	1
2798	6268	2
2798	6387	1
2798	6396	1
2798	6494	1
2821	2837	1
2821	2883	5
2821	3032	2
2821	3138	5
2821	3472	3
2821	3544	1
2821	3733	4
2821	3872	2
2821	4057	2
2821	5023	2
2821	5184	1
2821	5196	2
2821	5207	2
2821	5416	1
2821	5539	4
2821	6387	1
2837	2873	1
2837	2902	1
2837	3032	3
2837	3056	2
2837	3067	4
2837	3068	3
2837	3118	7
2837	3138	5
2837	3190	2
2837	3290	6
2837	3359	7
2837	3367	5
2837	3370	4
2837	3431	4
2837	3445	4
2837	3472	32
2837	3474	5
2837	3544	10
2837	3707	4
2837	3733	3
2837	3960	4
2837	3969	9
2837	4020	8
2837	4044	2
2837	4057	4
2837	4087	3
2837	4180	3
2837	4182	11
2837	4190	7
2837	4483	5
2837	4707	4
2837	4800	7
2837	5023	2
2837	5131	1
2837	5184	1
2837	5196	1
2837	5342	3
2837	5416	9
2837	5588	1
2837	5618	3
2837	5774	6
2837	5935	3
2837	6268	3
2837	6387	3
2837	6396	2
2837	6494	12
2873	2874	2
2873	2883	1
2873	3068	2
2873	3118	2
2873	3138	1
2873	3359	2
2873	3367	2
2873	3370	1
2873	3431	1
2873	3445	1
2873	3472	5
2873	3544	1
2873	3733	5
2873	3960	1
2873	3969	2
2873	4020	1
2873	4057	1
2873	4182	3
2873	4190	1
2873	4483	1
2873	5342	1
2873	5416	1
2873	5539	1
2873	5618	2
2873	6268	1
2874	3056	1
2874	3067	1
2874	3068	1
2874	3190	1
2874	3290	1
2874	3359	2
2874	3367	2
2874	3370	1
2874	3445	1
2874	3472	4
2874	3474	3
2874	3733	2
2874	4190	2
2874	4707	2
2874	4800	1
2874	5131	1
2874	5416	1
2874	5539	1
2874	5618	1
2883	2890	3
2883	2903	9
2883	3032	12
2883	3056	1
2883	3118	3
2883	3138	25
2883	3359	2
2883	3367	2
2883	3431	5
2883	3445	5
2883	3472	6
2883	3544	4
2883	3733	32
2883	3872	9
2883	3960	6
2883	4020	3
2883	4044	1
2883	4057	4
2883	4087	1
2883	4180	3
2883	4182	9
2883	4190	9
